Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;1;2680;128;MCS2_8;0;1;18406.1333333333;17502.6;24294
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;1;2680;128;MCS2_4;0;1;5447;5425;13766.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;1;2680;128;MCS2_8;0;1;4947.6;4931.8;13254.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;1;2680;16;MCS2_4;0;1;731.5;731.5;1939.6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;2680;16;MCS2_8;0;1;668.4;668.4;1876.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;1;2680;16;MCS2_4;0;1;1386.4;1386.4;2594.53333333333
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;1;2680;16;MCS2_8;0;1;986.466666666667;986.466666666667;2194.46666666667
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;1;2680;16;MCS2_4;0;1;534;534;1742
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;1;2680;16;MCS2_8;0;1;554.8;554.8;1762.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;1;2680;2;MCS2_4;0;1;88.2;88.2;240.3
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;1;2680;2;MCS2_8;0;1;82.2;82.2;234.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;2680;2;MCS2_4;0;1;174;174;326
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;1;2680;2;MCS2_8;0;1;122.666666666667;122.666666666667;274.666666666667
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;1;2680;2;MCS2_4;0;1;64.2;64.2;216.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;1;2680;2;MCS2_8;0;1;69.2;69.2;221.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;1;2680;32;MCS2_4;0;1;1456.2;1456.2;3876.3
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;1;2680;32;MCS2_8;0;1;1325.2;1325.2;3745.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;1;2680;32;MCS2_4;0;1;3232.6;3232.26666666667;5654.33333333333
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;1;2680;32;MCS2_8;0;1;1936.8;1936.8;4356.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;1;2680;32;MCS2_4;0;1;1076.8;1076.8;3496.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;1;2680;32;MCS2_8;0;1;1089.2;1089.2;3509.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;1;2680;48;MCS2_4;0;1;3485;3472.8;7119.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;1;2680;48;MCS2_8;0;1;2988.2;2981.6;6618.3
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;1;2680;48;MCS2_4;0;1;6619;6568.6;10244.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;1;2680;48;MCS2_8;0;1;4882.66666666667;4864.66666666667;8512.06666666667
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;1;2680;48;MCS2_4;0;1;2200.2;2196.6;5831.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;1;2680;48;MCS2_8;0;1;2073.4;2066.6;5700.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;1;2680;4;MCS2_4;0;1;183.1;183.1;488.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta10DataModeMCS2_8;10;1;1;2680;4;MCS2_8;0;1;166.8;166.8;471.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;1;2680;4;MCS2_4;0;1;350.133333333333;350.133333333333;655.133333333333
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;1;2680;4;MCS2_8;0;1;245.8;245.8;550.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;1;2680;4;MCS2_4;0;1;135;135;440
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;1;2680;4;MCS2_8;0;1;137.4;137.4;442.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;1;2680;64;MCS2_4;0;1;4716.8;4652.4;9507.5
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;1;2680;64;MCS2_8;0;1;3509.8;3466.4;8306.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;1;2680;64;MCS2_8;0;1;6417;6312.13333333333;11087.4
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;1;2680;64;MCS2_4;0;1;2545.6;2512.4;7357.6
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;1;2680;64;MCS2_8;0;1;2450.2;2417.2;7238.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;1;2680;8;MCS2_4;0;1;351.7;351.7;956.8
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;2680;8;MCS2_8;0;1;330;330;935
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;1;2680;8;MCS2_4;0;1;675.066666666667;675.066666666667;1280.06666666667
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;1;2680;8;MCS2_8;0;1;489;489;1094
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta5DataModeMCS2_4;5;1;1;2680;8;MCS2_4;0;1;263.2;263.2;868.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;1;2680;8;MCS2_8;0;1;273.2;273.2;878.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;1;2680;96;MCS2_4;0;1;9022.6;8959.7;15465.5
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;1;2680;96;MCS2_8;0;1;8437.7;8390.9;14882.9
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;1;2680;96;MCS2_8;0;1;13039.4666666667;12763.0666666667;18845
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;1;2680;96;MCS2_4;0;1;5491.6;5471.2;11984.2
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;1;2680;96;MCS2_8;0;1;5502.6;5479;11981
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;3216;128;MCS2_4;0;1;15359.4;14887.1;21295.2
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;1;3216;128;MCS2_8;0;1;9566.9;9439.4;16343.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;1;3216;128;MCS2_8;0;1;16202.2666666667;15751.6;22414
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;1;3216;128;MCS2_4;0;1;6261.8;6245.2;13312.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;1;3216;128;MCS2_8;0;1;6044.6;6021.4;13089.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;1;3216;16;MCS2_4;0;1;697.3;697.3;1698.3
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;3216;16;MCS2_8;0;1;542.8;542.8;1543.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;1;3216;16;MCS2_4;0;1;1309.66666666667;1309.6;2310.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;1;3216;16;MCS2_8;0;1;881.066666666667;881;1882.13333333333
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;1;3216;16;MCS2_4;0;1;446.6;446.6;1447.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;1;3216;16;MCS2_8;0;1;454.8;454.8;1455.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;1;3216;2;MCS2_4;0;1;89;89;214
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;1;3216;2;MCS2_8;0;1;67.3;67.3;192.3
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;3216;2;MCS2_4;0;1;157.533333333333;157.466666666667;282.466666666667
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;1;3216;2;MCS2_8;0;1;103.466666666667;103.4;228.533333333333
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;1;3216;2;MCS2_4;0;1;56.6;56.6;181.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;1;3216;2;MCS2_8;0;1;55.6;55.6;180.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;1;3216;32;MCS2_4;0;1;1394.8;1394.8;3397.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;1;3216;32;MCS2_8;0;1;1090.7;1090.7;3093.7
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;1;3216;32;MCS2_4;0;1;2745.86666666667;2745.8;4749.13333333333
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;1;3216;32;MCS2_8;0;1;1789.6;1789.53333333333;3792.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;1;3216;32;MCS2_4;0;1;903.8;903.8;2906.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;1;3216;32;MCS2_8;0;1;909.4;909.4;2912.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;1;3216;48;MCS2_4;0;1;2408;2407.5;5416.9
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;1;3216;48;MCS2_8;0;1;1986;1986;4995.1
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;1;3216;48;MCS2_4;0;1;5131.13333333333;5111.53333333333;8156.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;1;3216;48;MCS2_8;0;1;3175.33333333333;3175.13333333333;6185.26666666667
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;1;3216;48;MCS2_4;0;1;1506.4;1506.4;4515.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;1;3216;48;MCS2_8;0;1;1577.2;1577.2;4585.2
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;1;3216;4;MCS2_4;0;1;181.5;181.5;435.5
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta10DataModeMCS2_8;10;1;1;3216;4;MCS2_8;0;1;138.4;138.4;392.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;1;3216;4;MCS2_4;0;1;329.666666666667;329.6;583.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;1;3216;4;MCS2_8;0;1;232.666666666667;232.6;486.733333333333
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;1;3216;4;MCS2_4;0;1;112.8;112.8;366.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;1;3216;4;MCS2_8;0;1;111.4;111.4;365.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;1;3216;64;MCS2_4;0;1;4425.6;4397.7;8425.1
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;1;3216;64;MCS2_8;0;1;3449;3430;7454.1
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;1;3216;64;MCS2_8;0;1;6032.93333333333;5980.13333333333;9981.26666666667
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;1;3216;64;MCS2_4;0;1;2539.8;2529.4;6550.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;1;3216;64;MCS2_8;0;1;2336.4;2323;6335.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;1;3216;8;MCS2_4;0;1;364.5;364.5;867.5
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;3216;8;MCS2_8;0;1;272.7;272.7;775.7
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;1;3216;8;MCS2_4;0;1;634.6;634.533333333333;1137.66666666667
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;1;3216;8;MCS2_8;0;1;436.533333333333;436.466666666667;939.6
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta5DataModeMCS2_4;5;1;1;3216;8;MCS2_4;0;1;230.2;230.2;733.2
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;1;3216;8;MCS2_8;0;1;224.4;224.4;727.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;1;3216;96;MCS2_4;0;1;6745.1;6692.9;12190.8
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;1;3216;96;MCS2_8;0;1;4151.5;4092.7;9696.2
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;1;3216;96;MCS2_8;0;1;9932.4;9786;15205
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;1;3216;96;MCS2_4;0;1;3067.2;3036.6;8632.4
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;1;3216;96;MCS2_8;0;1;3133.2;3097.8;8717.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;1;536;128;MCS2_4;0;1;15302.1;8293.9;25123.9
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;1;536;128;MCS2_8;0;1;14066.6;8757.9;27998.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;1;536;128;MCS2_8;0;1;15387.2;5656;18506.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;1;536;128;MCS2_4;0;1;14482.6;14221.4;43178.4
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;1;536;128;MCS2_8;0;1;13689.4;13417.4;42230.6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;1;536;16;MCS2_4;0;1;4405.7;4375.8;8471.5
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;1;536;16;MCS2_8;0;1;5007.1;4971.8;9065.1
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta15DataModeMCS2_4;15;1;1;536;16;MCS2_4;0;1;5598.2;5570;9669.26666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta15DataModeMCS2_8;15;1;1;536;16;MCS2_8;0;1;6214.46666666667;6169.73333333333;10265.8666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta5DataModeMCS2_4;5;1;1;536;16;MCS2_4;0;1;4014.4;3999;8077.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate16Nsta5DataModeMCS2_8;5;1;1;536;16;MCS2_8;0;1;4022;4002;8077.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta10DataModeMCS2_4;10;1;1;536;2;MCS2_4;0;1;318.2;318.2;905.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta10DataModeMCS2_8;10;1;1;536;2;MCS2_8;0;1;357.2;357.2;944.3
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_4;15;1;1;536;2;MCS2_4;0;1;350.533333333333;350.533333333333;937.533333333333
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta15DataModeMCS2_8;15;1;1;536;2;MCS2_8;0;1;372.266666666667;372.266666666667;959.266666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta5DataModeMCS2_4;5;1;1;536;2;MCS2_4;0;1;327.2;327.2;914.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate2Nsta5DataModeMCS2_8;5;1;1;536;2;MCS2_8;0;1;330.2;330.2;917.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_4;10;1;1;536;32;MCS2_4;0;1;7295.3;7266.8;14618.7
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta10DataModeMCS2_8;10;1;1;536;32;MCS2_8;0;1;8117.7;8080;15394.9
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta15DataModeMCS2_4;15;1;1;536;32;MCS2_4;0;1;10854.8;10753.1333333333;18079.6666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta15DataModeMCS2_8;15;1;1;536;32;MCS2_8;0;1;11269.6666666667;11145.7333333333;18453
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta5DataModeMCS2_4;5;1;1;536;32;MCS2_4;0;1;6392.8;6383.4;13689.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate32Nsta5DataModeMCS2_8;5;1;1;536;32;MCS2_8;0;1;6435.4;6425.2;13724.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_4;10;1;1;536;48;MCS2_4;0;1;9974.9;9887.3;20823
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_8;10;1;1;536;48;MCS2_8;0;1;11151.8;11061.9;21941.7
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta15DataModeMCS2_4;15;1;1;536;48;MCS2_4;0;1;11305.2;11095.4;21528.3333333333
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta15DataModeMCS2_8;15;1;1;536;48;MCS2_8;0;1;14911.8;14567.4666666667;25174.8666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta5DataModeMCS2_4;5;1;1;536;48;MCS2_4;0;1;7313.4;7285.6;18114.4
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta5DataModeMCS2_8;5;1;1;536;48;MCS2_8;0;1;7292.2;7260.8;18065.4
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta10DataModeMCS2_4;10;1;1;536;4;MCS2_4;0;1;649.4;649.4;1842.4
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta10DataModeMCS2_8;10;1;1;536;4;MCS2_8;0;1;731.9;731.9;1925
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta15DataModeMCS2_4;15;1;1;536;4;MCS2_4;0;1;723.866666666667;723.866666666667;1916.86666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta15DataModeMCS2_8;15;1;1;536;4;MCS2_8;0;1;757.866666666667;757.866666666667;1950.86666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta5DataModeMCS2_4;5;1;1;536;4;MCS2_4;0;1;666.6;666.6;1859.6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate4Nsta5DataModeMCS2_8;5;1;1;536;4;MCS2_8;0;1;662.8;662.8;1855.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_4;10;1;1;536;64;MCS2_4;0;1;14557.6;14305.1;28984.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_8;10;1;1;536;64;MCS2_8;0;1;13101;12544.8;26378.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta15DataModeMCS2_4;15;1;1;536;64;MCS2_4;0;0;0;0;9614
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta15DataModeMCS2_8;15;1;1;536;64;MCS2_8;0;1;8620.2;7579.93333333333;19646.4666666667
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta5DataModeMCS2_4;5;1;1;536;64;MCS2_4;0;1;8302.8;8250.2;22673.6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta5DataModeMCS2_8;5;1;1;536;64;MCS2_8;0;1;8120.2;8063.6;22449.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta10DataModeMCS2_4;10;1;1;536;8;MCS2_4;0;1;1430;1430;3811
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta10DataModeMCS2_8;10;1;1;536;8;MCS2_8;0;1;1715.3;1709.7;4093.7
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta15DataModeMCS2_4;15;1;1;536;8;MCS2_4;0;1;1880;1876.2;4263.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta15DataModeMCS2_8;15;1;1;536;8;MCS2_8;0;1;1958.4;1953.6;4339.6
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta5DataModeMCS2_4;5;1;1;536;8;MCS2_4;0;1;1504.8;1503;3886
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate8Nsta5DataModeMCS2_8;5;1;1;536;8;MCS2_8;0;1;1481.6;1478.2;3861.8
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_4;10;1;1;536;96;MCS2_4;0;1;11325.7;8845.7;25613.7
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta10DataModeMCS2_8;10;1;1;536;96;MCS2_8;0;1;11897.8;10470;29007.5
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta15DataModeMCS2_8;15;1;1;536;96;MCS2_8;0;1;11088.6;6120.8;19070.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta5DataModeMCS2_4;5;1;1;536;96;MCS2_4;0;1;10670.8;10545.4;32202.2
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate96Nsta5DataModeMCS2_8;5;1;1;536;96;MCS2_8;0;1;10365.6;10224.6;31803.8
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_4;10;1;2;1072;128;MCS2_4;0;1;6122;5859.5;18883.9
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta10DataModeMCS2_8;10;1;2;1072;128;MCS2_8;0;1;6658.2;6437.4;19488
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta15DataModeMCS2_8;15;1;2;1072;128;MCS2_8;0;1;9005.4;8093.06666666667;20260.3333333333
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta5DataModeMCS2_4;5;1;2;1072;128;MCS2_4;0;1;4953.8;4779.8;17769
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate128Nsta5DataModeMCS2_8;5;1;2;1072;128;MCS2_8;0;1;5112.2;4920.4;17912.2
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_4;10;1;2;1072;16;MCS2_4;0;1;1120.8;1103.1;3242.2
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate16Nsta10DataModeMCS2_8;10;1;2;1072;16;MCS2_8;0;1;1222.2;1203.4;3344.2
