Name;NSta;NGroup;NRawSlotNum;TCPSegmentSize;IPCameraDataRate;DataMode;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;1;1072;32;MCS2_0;21.6;1;2176;1284.1;2221;59.3;231694.3;848.6
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;2;1072;32;MCS2_0;0;1;8359.3;7901;13778.1;11.9;13405;95.7
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;2;1072;32;MCS2_0;29.8;1;5289.3;4555.6;7807.2;35.9;75491.3;515
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;2;1072;32;MCS2_0;22.4;1;3174.5;2254.3;3710.3;42.6;235610.4;775.4
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;2;1072;32;MCS2_0;14.6;1;2129.7;1157.5;1885.3;39.2;331136.1;878
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;5;1072;32;MCS2_0;13.1;0.7;7025.4;6544.2;9949;13.2;22170.3;285.5
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;5;1072;32;MCS2_0;11.1;0.5;4909.2;4105.3;6142.7;22.6;46093.2;479.4
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;5;1072;32;MCS2_0;19.6;0.5;3104.9;2190.8;2967.8;31.8;98217;596.4
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;5;1072;32;MCS2_0;9.9;0.5;1890.1;1090.4;1492.3;31;160383.6;643.4
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;1;1608;32;MCS2_0;0;1;13648.1;13342;16893.6;10.2;41757.2;275.6
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;1;1608;32;MCS2_0;7.9;1;5356.4;4858.8;7394.8;14.5;60604.7;465.7
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;1;1608;32;MCS2_0;31.9;1;3229.8;2496.6;3816.3;47.7;117754.7;709.2
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;1;1608;32;MCS2_0;16.5;1;2110.3;1240.1;1908;45.5;222231.2;842.3
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;2;1608;32;MCS2_0;0;1;8690.1;8268.9;12312.5;0;27236.5;164.9
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;2;1608;32;MCS2_0;9.2;1;4976.1;4299.4;6698.3;29.2;92901.7;523.6
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;2;1608;32;MCS2_0;8.7;0.7;2883.4;2177.1;3351.3;21.1;129935.3;580.3
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;2;1608;32;MCS2_0;12.4;0.7;1806.8;1073.4;1682.7;15.3;245749.1;680
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;5;1608;32;MCS2_0;0.8;0;418;1;6;1;0;411
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;5;1608;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;5;1608;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;5;1608;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;1;2144;32;MCS2_0;0;1;10898.2;10564.7;12803.3;9.6;47319;328.7
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;1;2144;32;MCS2_0;17.9;1;5208.9;4653.9;6305.2;23.9;74050.7;543.9
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;1;2144;32;MCS2_0;15.7;1;3106.1;2375.1;3377.4;38.7;143524.4;711.5
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;1;2144;32;MCS2_0;9.8;1;2045;1190.1;1707.8;26.8;274502.2;838.4
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;2;2144;32;MCS2_0;0.5;0.2;8778.1;8444.5;9053.3;0.8;46.1;328.8
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;2;2144;32;MCS2_0;0.8;0.2;5008.1;4565.2;5237.9;0.8;4302.7;360.4
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;2;2144;32;MCS2_0;0.9;0.1;2985.8;2448.5;2711.4;0.9;4484.7;403.4
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;2;2144;32;MCS2_0;3.9;0.1;1730.1;1225.1;1359;3.9;8930.5;435.3
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;5;2144;32;MCS2_0;0.8;0;418;1;6;1;0;411
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;5;2144;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;5;2144;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup8NRawSlotNum5TCPSegmentSize2144IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;5;2144;32;MCS2_0;1;0;418;1;6;1;0;411
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;1;2680;32;MCS2_0;0;1;10511.4;10172.5;13154.6;137.1;47153.2;328.6
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;1;2680;32;MCS2_0;23;1;5244.7;4649.9;6538.5;23.9;79609.4;575.2
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;1;2680;32;MCS2_0;21.4;1;3158.6;2390.2;3534.6;28.6;166647.8;737.9
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;1;2680;32;MCS2_0;15.9;1;2084.9;1198.1;1807.8;18.5;311377.8;851.3
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;2;2680;32;MCS2_0;0.5;0.2;8783.8;8444.3;9254.6;0.8;47.9;328.8
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;2;2680;32;MCS2_0;0.8;0.2;4666.4;4326.1;5137.4;0.8;78.8;328.8
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;2;2680;32;MCS2_0;0.8;0.1;2985.8;2450.2;2822.1;0.9;3857.7;393.1
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;2;2680;32;MCS2_0;4.6;0.1;1728.4;1225.1;1423.4;2.8;7170.3;427.3
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;5;2680;32;MCS2_0;0.8;0;425;1;6;1;0;411
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;5;2680;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;5;2680;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;5;2680;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;1;3216;32;MCS2_0;0;1;11314.7;10956.8;13637.7;6.7;48801.4;349.2
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;1;3216;32;MCS2_0;18.9;1;5223.4;4649.1;6375.7;21.6;75863.3;560.4
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;1;3216;32;MCS2_0;23.4;1;3147.6;2398.9;3469.1;27.8;149609.8;726.3
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;1;3216;32;MCS2_0;17.4;1;2069;1203;1757.3;19.3;284463.8;841.7
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;2;3216;32;MCS2_0;0.5;0.2;8783.8;8444.3;9254.6;0.8;49.1;328.8
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;2;3216;32;MCS2_0;0.8;0.2;4663.2;4323.9;5133.9;0.8;79.8;328.8
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;2;3216;32;MCS2_0;0.8;0.1;3020;2472.5;2884.6;0.9;3143.6;380.8
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;2;3216;32;MCS2_0;4.3;0.1;1723;1226.3;1425.5;3.2;6021.2;419.5
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;1;5;3216;32;MCS2_0;0.8;0;425;1;6;1;0;411
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;2;5;3216;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;4;5;3216;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate32Nsta10DataModeMCS2_0;10;8;5;3216;32;MCS2_0;1;0;425;1;6;1;0;411
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;536;48;MCS2_0;0;1;14048.4;13184.1;24319.8;251.5;32649.8;596.2
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;536;48;MCS2_0;70.8;1;7321.9;6144.4;12400.8;69.2;65455.4;1017
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;536;48;MCS2_0;50.5;1;4072.9;2728.8;5884.7;73.6;116276.1;1257.6
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;536;48;MCS2_0;13.8;1;2757.9;1336.7;2970.7;105.7;240093.8;1368.2
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;536;48;MCS2_0;0;1;10898.9;9856.9;21482.4;70.8;31988.1;559.7
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;536;48;MCS2_0;76.5;1;6544.2;5234.1;11327.8;75.2;74964.8;1021.4
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;536;48;MCS2_0;63;1;4184.6;2646.1;5497.5;141.3;144668.5;1275.6
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;536;48;MCS2_0;24.9;1;2880;1324.1;2782.2;92.9;270438.4;1377.8
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;536;48;MCS2_0;0;1;10169.1;7890.4;17680.5;97.5;50994.6;724.5
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;536;48;MCS2_0;62;1;6379.7;4172.5;9235.2;93.2;128302.5;1119.2
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;536;48;MCS2_0;61.4;1;4411.4;2288.1;4623.2;124.6;216422.4;1327.5
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;536;48;MCS2_0;22.9;1;2952.7;1124.8;2319.3;77.9;352573.4;1404.5
NGroup1NRawSlotNum1TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;1072;48;MCS2_0;0;1;16047;15287.1;21069.8;459.9;49232.8;637.6
NGroup2NRawSlotNum1TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;1072;48;MCS2_0;29.1;1;6059.7;5045.3;8735.3;28.3;66103.9;950.5
NGroup4NRawSlotNum1TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;1072;48;MCS2_0;44.2;1;3848.6;2583.2;4408;69;124460.7;1228.8
NGroup8NRawSlotNum1TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;1072;48;MCS2_0;20.1;1;2672.6;1280;2209.4;56.2;231726.7;1352.5
NGroup1NRawSlotNum2TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;1072;48;MCS2_0;0;1;9859.3;8886.5;14800.6;69.4;32155.7;592
NGroup2NRawSlotNum2TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;1072;48;MCS2_0;31.1;1;6000.2;4736.5;8003.9;36.9;81773.4;1021.9
NGroup4NRawSlotNum2TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;1072;48;MCS2_0;20;1;3723.8;2281.1;3737.6;57;203944.8;1282.2
NGroup8NRawSlotNum2TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;1072;48;MCS2_0;14.6;1;2634.7;1157.5;1885.3;39.2;334078;1383
NGroup1NRawSlotNum5TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;1072;48;MCS2_0;13.7;0.7;8313.4;7293.8;11046.7;20.2;30168.6;656.3
NGroup2NRawSlotNum5TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;1072;48;MCS2_0;11.3;0.5;5282.7;4110.8;6143.7;23.3;48092.9;848.6
NGroup4NRawSlotNum5TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;1072;48;MCS2_0;19.2;0.5;3469.1;2191.8;2969;31.6;98970.6;959.4
NGroup8NRawSlotNum5TCPSegmentSize1072IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;1072;48;MCS2_0;9.9;0.5;2253.1;1090.4;1492.3;31;161917.1;1006.4
NGroup1NRawSlotNum1TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;1608;48;MCS2_0;0;1;14530.2;13735.9;17273.4;44;62452;757.2
NGroup2NRawSlotNum1TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;1608;48;MCS2_0;11.3;1;5913.6;4938;7542.6;19.8;66110.6;944.4
NGroup4NRawSlotNum1TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;1608;48;MCS2_0;31.3;1;3735;2499.8;3824.3;47;120916.3;1212.7
NGroup8NRawSlotNum1TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;1608;48;MCS2_0;17;1;2615.1;1242.9;1907;46.7;220752.9;1347.4
NGroup1NRawSlotNum2TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;1608;48;MCS2_0;0;1;9497.2;8599.9;12958.3;6;36458;609.8
NGroup2NRawSlotNum2TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;1608;48;MCS2_0;12.9;1;5601.2;4431.1;6850.1;37.5;100324.1;1005.2
NGroup4NRawSlotNum2TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;1608;48;MCS2_0;6.5;0.7;3101;2063.2;3302.1;10.4;209339.5;976
NGroup8NRawSlotNum2TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;1608;48;MCS2_0;12.2;0.7;2203.6;1063.2;1681.6;13.5;206274.8;1096.8
NGroup1NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;1608;48;MCS2_0;0.8;0;639;1;6;1;0;632
NGroup2NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;1608;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup4NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;1608;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup8NRawSlotNum5TCPSegmentSize1608IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;1608;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup1NRawSlotNum1TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;2144;48;MCS2_0;3.7;1;12029.2;11209.9;13563;12.2;77243.4;811.7
NGroup2NRawSlotNum1TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;2144;48;MCS2_0;15.8;1;5717.6;4687.2;6422.9;25.9;80410.5;1019.8
NGroup4NRawSlotNum1TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;2144;48;MCS2_0;14.5;1;3618.4;2393.1;3406.6;39.9;138931.5;1208.7
NGroup8NRawSlotNum1TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;2144;48;MCS2_0;11;1;2562.5;1200.3;1718.4;27.4;271547.4;1341.4
NGroup1NRawSlotNum2TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;2144;48;MCS2_0;0.5;0.2;9365.3;8766;9710;0.8;627.9;517.7
NGroup2NRawSlotNum2TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;2144;48;MCS2_0;0.8;0.2;5450.2;4697.4;5373.1;3.7;17564.6;639.4
NGroup4NRawSlotNum2TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;2144;48;MCS2_0;1;0.1;3236.5;2449.7;2712.5;1;4588.5;652.6
NGroup8NRawSlotNum2TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;2144;48;MCS2_0;3.9;0.1;1979.5;1225.1;1359;3.9;9034.3;684.7
NGroup1NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;2144;48;MCS2_0;0.8;0;639;1;6;1;0;632
NGroup2NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;2144;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup4NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;2144;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup8NRawSlotNum5TCPSegmentSize2144IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;2144;48;MCS2_0;1;0;639;1;6;1;0;632
NGroup1NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;2680;48;MCS2_0;0;1;11604.6;10761.1;13755.5;172.8;66207.2;833.6
NGroup2NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;2680;48;MCS2_0;27.5;1;5791.6;4718.9;6713.2;27.7;87948;1051
NGroup4NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;2680;48;MCS2_0;28.2;1;3662.7;2400.8;3586.4;29.8;165295.7;1232.8
NGroup8NRawSlotNum1TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;2680;48;MCS2_0;11.2;1;2569.8;1181.2;1791.9;19.2;307449.1;1356.4
NGroup1NRawSlotNum2TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;2680;48;MCS2_0;0.5;0.2;9065.1;8548.7;9763;0.8;47.8;505.6
NGroup2NRawSlotNum2TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;2680;48;MCS2_0;0.8;0.2;5401;4659.8;5593.6;0.8;6011.6;605.6
NGroup4NRawSlotNum2TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;2680;48;MCS2_0;1.2;0.1;3234.9;2451.3;2828.4;1;3909.4;641.1
NGroup8NRawSlotNum2TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;2680;48;MCS2_0;4.4;0.1;1977.8;1225.1;1423.4;2.7;7273.8;676.7
NGroup1NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;2680;48;MCS2_0;0.8;0;646;1;6;1;0;632
NGroup2NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;2680;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup4NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;2680;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup8NRawSlotNum5TCPSegmentSize2680IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;2680;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup1NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;1;3216;48;MCS2_0;0;1;12064.1;11221.6;13964.3;10.8;69446.2;826.9
NGroup2NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;1;3216;48;MCS2_0;19.2;1;5758.1;4713;6577.3;22.6;81002;1031.2
NGroup4NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;1;3216;48;MCS2_0;23.9;1;3647.3;2400.5;3478;27.5;149024.3;1222.8
NGroup8NRawSlotNum1TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;1;3216;48;MCS2_0;13;1;2569.8;1195.1;1752.5;17.8;299480.4;1347.2
NGroup1NRawSlotNum2TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;2;3216;48;MCS2_0;0.5;0.2;9065.3;8548.9;9763.2;0.8;49.1;505.6
NGroup2NRawSlotNum2TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;2;3216;48;MCS2_0;0.8;0.2;5302.8;4612.4;5658.6;0.8;3442.6;568.4
NGroup4NRawSlotNum2TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;2;3216;48;MCS2_0;0.8;0.1;3263.1;2470.5;2879.1;0.9;3355.4;629
NGroup8NRawSlotNum2TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;2;3216;48;MCS2_0;4.2;0.1;1972.2;1226.2;1425.3;3.1;6118.1;668.9
NGroup1NRawSlotNum5TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;1;5;3216;48;MCS2_0;0.8;0;646;1;6;1;0;632
NGroup2NRawSlotNum5TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;2;5;3216;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup4NRawSlotNum5TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;4;5;3216;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup8NRawSlotNum5TCPSegmentSize3216IpCameraDataRate48Nsta10DataModeMCS2_0;10;8;5;3216;48;MCS2_0;1;0;646;1;6;1;0;632
NGroup1NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;1;536;64;MCS2_0;0;1;14637.5;13269.8;24458.9;270.9;34325.6;1095.5
NGroup2NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;1;536;64;MCS2_0;64.7;1;7837.1;6158.2;12411.1;63.5;66875.6;1520.8
NGroup4NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;1;536;64;MCS2_0;44.2;1;4586.3;2741.1;5900.7;67.2;118935.6;1761.2
NGroup8NRawSlotNum1TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;8;1;536;64;MCS2_0;11.7;1;3228.6;1293.5;2923.9;96.6;234671.2;1871.6
NGroup1NRawSlotNum2TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;2;536;64;MCS2_0;0;1;11639;10075.1;21740.1;72.4;34209.1;1062.8
NGroup2NRawSlotNum2TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;2;536;64;MCS2_0;74.5;1;7045.5;5224;11320.6;73.1;75630.1;1526.2
NGroup4NRawSlotNum2TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;2;536;64;MCS2_0;73.8;1;4716.9;2666.5;5519;142.7;145241.4;1779.9
NGroup8NRawSlotNum2TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;8;2;536;64;MCS2_0;24.9;1;3384.2;1324.1;2782.2;92.9;271391.3;1882
NGroup1NRawSlotNum5TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;1;5;536;64;MCS2_0;0;1;10759.8;8009.6;17718;97.4;60695.8;1223.3
NGroup2NRawSlotNum5TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;2;5;536;64;MCS2_0;62.7;1;6883.6;4172.3;9235.5;94.1;128869.7;1623.2
NGroup4NRawSlotNum5TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;4;5;536;64;MCS2_0;61.4;1;4915.4;2288.1;4623.2;124.6;217374.8;1831.5
NGroup8NRawSlotNum5TCPSegmentSize536IpCameraDataRate64Nsta10DataModeMCS2_0;10;8;5;536;64;MCS2_0;22.9;1;3456.7;1124.8;2319.3;77.9;353877.4;1908.5
