Name;SensorMeasurementSize;NSta;NGroup;NRawSlotNum;TrafficInterval;APAlwaysSchedulesForNextSlot;ContentionPerRAWSlot;EDCAQueueLength;TCPConnected;TotalNumberOfDrops;NumberOfMACTxMissedACK;NumberOfTransmissions;NumberOfDroppedPackets;AveragePacketSentReceiveTime;DropTCPTxBufferExceeded;TotalDozeTime;NumberOfTCPRetransmissions;NumberOfTCPRetransmissionsFromAP;NumberOfAPScheduledPacketForNodeInNextSlot
SensorMeasurementSize54NGroup12NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;54;130;12;1;50000;0;129;0.0230769230769231,0,0,0,0,1;1,1,1,1,1,1;14.4615384615385,11,14.5,19,1,28;14.2923076923077,10,14,19,1,27;57.4153846153846,53,57,63,44,70;0,0,0,0,0,0;542.038461538462,520.25,542.5,565,452,657;0,0,0,0,0,0;918860.069230769,918294.25,918693,919707,917297,919911;0,0,0,0,0,0;0,0,0,0,0,0;17.9307692307692,18,18,18,17,18
SensorMeasurementSize154NGroup4NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;4;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;8.32307692307692,2,7.5,13,0,24;8.26153846153846,2,7.5,13,0,24;51.1076923076923,45,50.5,56,42,67;0.0153846153846154,0,0,0,0,1;163.330769230769,126.5,151,198.25,97,252;0,0,0,0,0,0;835454.007692308,834940,835450.5,835944,833283,836938;0,0,0,0,0,0;0,0,0,0,0,0;17.9076923076923,18,18,18,17,18
SensorMeasurementSize54NGroup8NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;54;130;8;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;11.5153846153846,6,12,16.75,1,26;11.4,6,12,16.75,1,26;54.5230769230769,49,55,61,43,69;0,0,0,0,0,0;336.323076923077,260.25,321.5,411.5,174,562;0,0,0,0,0,0;892305.638461538,891861,892367,892883,889897,893576;0,0,0,0,0,0;0,0,0,0,0,0;17.9461538461538,18,18,18,17,18
SensorMeasurementSize154NGroup4NRawSlotNum5ContentionPerRAWSlot114TrafficInterval50000;154;575;4;5;50000;0;114;0.00869565217391304,0,0,0,0,1;1,1,1,1,1,1;17.92,9,19,24,0,82;17.6139130434783,9,19,23,0,61;63.76,53,64,72,41,111;0.0104347826086957,0,0,0,0,1;244.921739130435,188,210,239,156,937;0,0,0,0,0,0;907114.754782609,901410,903253,905466,897896,928436;0,0,0,0,0,0;0,0,0,0,0,0;18.0782608695652,18,18,18,17,20
SensorMeasurementSize154NGroup8NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;8;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;11.7846153846154,5,13,17,1,25;11.6769230769231,5,13,17,1,25;54.7076923076923,48,56,60,43,68;0,0,0,0,0,0;340.892307692308,265.25,327,416.25,176,567;0,0,0,0,0,0;892398.946153846,891958.25,892465,892980,889995,893674;0,0,0,0,0,0;0,0,0,0,0,0;17.9461538461538,18,18,18,17,18
SensorMeasurementSize54NGroup16NRawSlotNum10ContentionPerRAWSlot69TrafficInterval50000;54;700;16;10;50000;0;69;4.32,0,3,9,0,19;0.0657142857142857,0,0,0,0,1;413.292857142857,155.75,552,582,2,1008;400.54,155,539,575,2,611;414.794285714286,163.75,558.5,586.25,10,626;0.648571428571429,-1,-1,3,-1,5;19643.9085714286,0,0,0,0,549634;0,0,0,0,0,0;973782.544285714,970266.25,973594.5,977616,966256,984846;2.47142857142857,0,0,7,0,13;0,0,0,0,0,0;8.89857142857143,6,12,12,0,21
SensorMeasurementSize154NGroup2NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;2;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;5.91538461538462,1,2,11,0,22;5.84615384615385,1,2,11,0,22;48.8461538461538,44,45,54,42,66;0,0,0,0,0,0;89.6,72.25,100.5,110,24,132;0,0,0,0,0,0;807950.453846154,807231.5,807985,808666.25,806037,809744;0,0,0,0,0,0;0,0,0,0,0,0;14.6307692307692,12.25,18,18,0,18
SensorMeasurementSize54NGroup2NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;54;130;2;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;5.79230769230769,1,2,9.75,0,22;5.72307692307692,1,2,9.75,0,21;48.6769230769231,44,45,52.75,42,65;0,0,0,0,0,0;87.8230769230769,70.25,98.5,108,22,130;0,0,0,0,0,0;807951.207692308,807231.5,807985,808666.25,806037,809744;0,0,0,0,0,0;0,0,0,0,0,0;14.6307692307692,12.25,18,18,0,18
SensorMeasurementSize54NGroup16NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;54;130;16;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;18.1076923076923,15,19.5,22,3,28;17.8153846153846,15,19,22,3,28;61.1230769230769,58,62.5,65,44,72;0.0230769230769231,0,0,0,0,1;747.7,663.25,746.5,831.75,579,958;0,0,0,0,0,0;937876.938461538,937388,937695,938709,936773,938914;0,0,0,0,0,0;0,0,0,0,0,0;17.9384615384615,18,18,18,17,18
SensorMeasurementSize54NGroup1NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;54;130;1;1;50000;0;129;0,0,0,0,0,0;1,1,1,1,1,1;4.04615384615385,1,2,4,0,24;3.96923076923077,1,2,3.75,0,24;46.8307692307692,44,45,46.75,42,67;0,0,0,0,0,0;45.9538461538462,43,53,56,3,69;0,0,0,0,0,0;748797.184615385,748070,748902,749340.75,747146,750750;0,0,0,0,0,0;0,0,0,0,0,0;15.1,14.25,18,18,0,18
SensorMeasurementSize154NGroup1NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;1;1;50000;0;129;0,0,0,0,0,0;1,1,1,1,1,1;4.06923076923077,1,2,4,0,24;4.00769230769231,1,2,4,0,24;46.8692307692308,44,45,47,42,67;0,0,0,0,0,0;47.5230769230769,44.25,54,57,4,71;0,0,0,0,0,0;748881.615384615,748162,748994,749433,747238,750842;0,0,0,0,0,0;0,0,0,0,0,0;15.0461538461538,14,18,18,0,18
SensorMeasurementSize154NGroup2NRawSlotNum5ContentionPerRAWSlot114TrafficInterval50000;154;575;2;5;50000;0;114;0.00173913043478261,0,0,0,0,1;1,1,1,1,1,1;11.7060869565217,4,12,18,0,58;11.3947826086957,4,11,18,0,35;56.1895652173913,48,57,63,41,81;0.00173913043478261,0,0,0,0,1;126.827826086957,99,119,147.5,73,290;0,0,0,0,0,0;884585.085217391,878932,881297,883169.5,876247,905527;0,0,0,0,0,0;0,0,0,0,0,0;11.0608695652174,8,11,15,0,19
SensorMeasurementSize154NGroup12NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;12;1;50000;0;129;0.0230769230769231,0,0,0,0,1;1,1,1,1,1,1;15.0769230769231,11,16,20,1,27;14.8538461538462,10,16,19,1,26;57.9923076923077,53,59.5,63,44,69;0,0,0,0,0,0;546.630769230769,524,547.5,569.75,455,662;0,0,0,0,0,0;918860.069230769,918294.25,918693,919707,917297,919911;0,0,0,0,0,0;0,0,0,0,0,0;17.9307692307692,18,18,18,17,18
SensorMeasurementSize154NGroup2NRawSlotNum5ContentionPerRAWSlot124TrafficInterval50000;154;625;2;5;50000;0;124;0.0016,0,0,0,0,1;1,1,1,1,1,1;12.7568,5,12,19,0,61;12.4368,5,12,19,0,31;57.5024,49,58,64,41,81;0.0016,0,0,0,0,1;131.8944,105,124,151,76,299;0,0,0,0,0,0;885238.9728,879685,881995,883841,876266,905886;0,0,0,0,0,0;0,0,0,0,0,0;10.5888,8,11,14,0,18
SensorMeasurementSize54NGroup16NRawSlotNum10ContentionPerRAWSlot104TrafficInterval40000;54;1050;16;10;40000;0;104;4.34095238095238,1,4,6,0,15;0.0447619047619048,0,0,0,0,1;470.250476190476,448.5,572,593,4,1054;457.490476190476,442.5,558,587,4,628;472.114285714286,458.25,576,596,12,635;-0.119047619047619,-1,-1,-1,-1,5;7181.82476190476,0,0,0,0,728267;0,0,0,0,0,0;972040.183809524,968909.5,971380,974837,964073,984857;1.24857142857143,0,0,0,0,9;0,0,0,0,0,0;7.29619047619048,6,6,12,0,27
SensorMeasurementSize154NGroup16NRawSlotNum1ContentionPerRAWSlot129TrafficInterval50000;154;130;16;1;50000;0;129;0.00769230769230769,0,0,0,0,1;1,1,1,1,1,1;17.9307692307692,16,20,22,1,27;17.7076923076923,15.25,19,21,1,27;60.9,58.25,62,65,44,70;0.0230769230769231,0,0,0,0,1;752.384615384615,669.25,750.5,834,579,961;0,0,0,0,0,0;937876.938461538,937388,937695,938709,936773,938914;0,0,0,0,0,0;0,0,0,0,0,0;17.9384615384615,18,18,18,17,18
SensorMeasurementSize54NGroup8NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;8;2;50000;0;129;0.0115384615384615,0,0,0,0,1;1,1,1,1,1,1;17.0615384615385,12,20,22,1,29;16.8807692307692,12,19,22,1,29;62.0307692307692,56,64,68,42,81;0.00384615384615385,0,0,0,0,1;372.315384615385,309,367,434,206,545;0,0,0,0,0,0;925731.057692308,920200,925632.5,931226.5,918684,932430;0,0,0,0,0,0;0,0,0,0,0,0;17.9346153846154,18,18,18,17,19
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot64TrafficInterval50000;154;650;16;10;50000;0;64;4.42307692307692,1,4,8,0,13;0.0307692307692308,0,0,0,0,1;502.523076923077,545,577,593,3,1074;493.38,544.25,576,590,3,617;500.167692307692,552,583,596,10,624;0.0507692307692308,-1,-1,2,-1,2;460.309230769231,0,0,0,0,173723;0,0,0,0,0,0;974031.464615385,969311.25,974298,978160,962943,984857;2.50615384615385,0,0,7,0,10;0,0,0,0,0,0;6.67538461538462,4,6,12,0,23
SensorMeasurementSize154NGroup1NRawSlotNum5ContentionPerRAWSlot114TrafficInterval50000;154;575;1;5;50000;0;114;0,0,0,0,0,0;1,1,1,1,1,1;8.04869565217391,3,5,13,0,42;7.91130434782609,3,5,13,0,28;52.1130434782609,46,50,58,41,81;0,0,0,0,0,0;75.975652173913,53,72,96,36,146;0,0,0,0,0,0;805457.316521739,792974,795562,821174,790571,831117;0,0,0,0,0,0;0,0,0,0,0,0;10.5008695652174,7,11,14,0,19
SensorMeasurementSize54NGroup16NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;16;2;50000;0;129;0.0269230769230769,0,0,0,0,1;1,1,1,1,1,1;21.4230769230769,20,22.5,25,2,35;21.0653846153846,19,22,24,2,35;65.8846153846154,62.75,67,71,45,85;0.0269230769230769,0,0,0,0,1;808.442307692308,727.5,811,879.25,601,1430;0,0,0,0,0,0;959324.123076923,956391.25,959196.5,962370,954795,963482;0,0,0,0,0,0;0,0,0,0,0,0;17.9576923076923,18,18,18,17,20
SensorMeasurementSize54NGroup1NRawSlotNum5ContentionPerRAWSlot114TrafficInterval50000;54;575;1;5;50000;0;114;0,0,0,0,0,0;1,1,1,1,1,1;7.99652173913043,2.5,5,13,0,43;7.85913043478261,2,5,13,0,27;52.0678260869565,46,50,58,41,81;0,0,0,0,0,0;73.5269565217391,51,69,94,35,143;0,0,0,0,0,0;806575.862608696,794231.5,796839,822126,791828,831954;0,0,0,0,0,0;0,0,0,0,0,0;10.4539130434783,7,11,15,0,18
SensorMeasurementSize154NGroup12NRawSlotNum5ContentionPerRAWSlot94TrafficInterval50000;154;475;12;5;50000;0;94;7.62105263157895,6,8,10,0,15;0.625263157894737,0,1,1,0,1;582.787368421053,559.5,640,696.5,44,773;573.212631578947,550,631,685,34,769;600.246315789474,578,655,709,60,790;0.376842105263158,0,0,1,-4,7;191037.235789474,71369,137232,250189.5,0,862422;0,0,0,0,0,0;964145.610526316,961106,963196,965441,956395,973890;8.43157894736842,7,9,10,0,15;0,0,0,0,0,0;7.8,5,7,10,0,26
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot64TrafficInterval50000;54;650;12;10;50000;0;64;5.83692307692308,0,7,9,0,19;0.146153846153846,0,0,0,0,1;535.538461538462,168.25,694,743,6,1254;521.346153846154,161.25,682,733,5,804;537.843076923077,177,701.5,746,15,818;1.82769230769231,-1,3,3,-1,6;28411.6169230769,0,0,44011.5,0,422672;0,0,0,0,0,0;969304.664615385,965491,968717,972875,959608,981561;4.46,0,7,7,0,13;0,0,0,0,0,0;8.01076923076923,5,8,12,1,21
SensorMeasurementSize54NGroup16NRawSlotNum5ContentionPerRAWSlot104TrafficInterval50000;54;525;16;5;50000;0;104;2.11809523809524,0,0,3,0,16;0.16,0,0,0,0,1;335.489523809524,134,366,537,13,623;330.52380952381,130,359,533,10,610;351.52380952381,150,381,552,30,637;-0.0380952380952381,-1,-1,0,-4,5;74293.219047619,0,0,136372,0,877791;0,0,0,0,0,0;967017.257142857,964807,966436,972520,954754,979279;3.91428571428571,0,7,7,0,13;0,0,0,0,0,0;9.61714285714286,8,10,11,0,18
SensorMeasurementSize154NGroup16NRawSlotNum5ContentionPerRAWSlot104TrafficInterval50000;154;525;16;5;50000;0;104;2.2647619047619,0,0,4,0,15;0.116190476190476,0,0,0,0,1;340.657142857143,167,348,540,16,619;333.699047619048,163,339,530,14,596;354.165714285714,177,361,549,34,618;-0.468571428571429,-1,-1,0,-4,2;93816.7409523809,0,0,174883,0,836392;0,0,0,0,0,0;967010.441904762,964787,966436,972517,954285,979279;3.70285714285714,0,5,7,0,13;0,0,0,0,0,0;8.59809523809524,7,9,11,0,18
SensorMeasurementSize54NGroup1NRawSlotNum10ContentionPerRAWSlot114TrafficInterval50000;54;1150;1;10;50000;0;114;0.00173913043478261,0,0,0,0,1;0.9,1,1,1,0,1;10.2982608695652,4,8,15,0,74;10.104347826087,4,7,15,0,62;50.5486956521739,46,52,61,2,111;0.163478260869565,0,0,0,-1,5;72.9078260869565,53.25,67,94,0,279;0,0,0,0,0,0;729443.699130435,794454.25,798136,802540.75,15805,851225;0.304347826086957,0,0,0,0,7;0,0,0,0,0,0;8.47826086956522,5,9,12,0,19
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot59TrafficInterval50000;154;600;12;10;50000;0;59;6.49333333333333,7,8,8,0,13;0.0516666666666667,0,0,0,0,1;691.716666666667,718.75,751,766,2,1465;680.568333333333,714,749,763,2,816;688.926666666667,724.75,757,771,7,826;1.26666666666667,1,2,2,-1,2;420.858333333333,0,0,0,0,65726;0,0,0,0,0,0;969716.918333333,966205.5,969627.5,973000.75,959907,981653;5.44666666666667,7,7,7,0,9;0,0,0,0,0,0;4.72,1,5,6,0,23
SensorMeasurementSize54NGroup4NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;4;2;50000;0;129;0.00384615384615385,0,0,0,0,1;1,1,1,1,1,1;12.0884615384615,5,13,19,0,26;11.9076923076923,5,13,19,0,24;56.4269230769231,48,57.5,63,42,79;0.00769230769230769,0,0,0,0,1;174.876923076923,156,171,190,125,300;0,0,0,0,0,0;866646.123076923,856726.25,866575,876469.5,855042,877723;0,0,0,0,0,0;0,0,0,0,0,0;17.8846153846154,18,18,18,17,18
SensorMeasurementSize154NGroup16NRawSlotNum10ContentionPerRAWSlot134TrafficInterval30000;154;1350;16;10;30000;0;134;4.98740740740741,4,6,6,0,12;0.0222222222222222,0,0,0,0,1;508.814074074074,575.25,596,603,5,1064;504.462962962963,574,595,602,1,624;509.234074074074,580,599,606,7,631;-0.697777777777778,-1,-1,-1,-1,2;76.2948148148148,0,0,0,0,100724;0,0,0,0,0,0;968631.007407407,963780,967006,974592.5,958698,985000;0.719259259259259,0,0,0,0,7;0,0,0,0,0,0;4.45185185185185,0,6,6,0,36
SensorMeasurementSize54NGroup12NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;12;2;50000;0;129;0.0115384615384615,0,0,0,0,1;1,1,1,1,1,1;19.6076923076923,17,21,24,1,35;19.4,17,21,24,1,34;64.3692307692308,60,66,70,43,81;0.0153846153846154,0,0,0,0,1;593.903846153846,557.75,588,613.5,495,963;0,0,0,0,0,0;948414.638461538,944590,948272.5,952360,943005,953473;0,0,0,0,0,0;0,0,0,0,0,0;17.9615384615385,18,18,18,17,19
SensorMeasurementSize154NGroup4NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;4;2;50000;0;129;0.00384615384615385,0,0,0,0,1;1,1,1,1,1,1;12.2615384615385,5,13,19,0,26;12.0730769230769,5,13,19,0,24;56.6615384615385,48,57.5,63,42,79;0.00769230769230769,0,0,0,0,1;178.496153846154,161.75,175,192,126,303;0,0,0,0,0,0;866697.9,856741,866619.5,876518.5,855101,877773;0,0,0,0,0,0;0,0,0,0,0,0;17.8846153846154,18,18,18,17,18
SensorMeasurementSize54NGroup12NRawSlotNum10ContentionPerRAWSlot139TrafficInterval20000;54;1400;12;10;20000;0;139;4.95857142857143,3,5,6,0,14;0.0285714285714286,0,0,0,0,1;708.152857142857,700.75,778,794,6,2201;692.791428571429,674,770,790,6,1559;708.785714285714,704,782,798,15,1567;-0.397142857142857,-1,-1,-1,-1,5;1829.32714285714,0,0,0,0,303044;0,0,0,0,0,0;961927.832142857,954783.25,961658,969375,935922,981653;0.983571428571429,0,0,0,0,11;0,0,0,0,0,0;5.01214285714286,0,6,6,0,18
SensorMeasurementSize154NGroup8NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;8;2;50000;0;129;0.0115384615384615,0,0,0,0,1;1,1,1,1,1,1;17.1884615384615,12,19.5,22,1,29;17.0230769230769,12,19,22,1,29;62.15,56,64,68,42,81;0.00384615384615385,0,0,0,0,1;378.026923076923,317.5,371.5,437.25,209,548;0,0,0,0,0,0;925568.615384615,920022,925459,931108.5,918506,932283;0,0,0,0,0,0;0,0,0,0,0,0;17.9461538461538,18,18,18,17,20
SensorMeasurementSize154NGroup2NRawSlotNum10ContentionPerRAWSlot94TrafficInterval50000;154;950;2;10;50000;0;94;0.00421052631578947,0,0,0,0,1;1,1,1,1,1,1;18.8336842105263,5,15,25,0,127;18.5673684210526,5,15,25,0,125;64.4642105263158,49,60,71.75,42,180;0.00947368421052632,0,0,0,0,1;213.271578947368,112,161,251.5,80,1451;0,0,0,0,0,0;870563.301052632,864836,866932,869738,861133,909699;0,0,0,0,0,0;0,0,0,0,0,0;9.36105263157895,5,8,14,1,20
SensorMeasurementSize54NGroup2NRawSlotNum5ContentionPerRAWSlot119TrafficInterval50000;54;600;2;5;50000;0;119;0,0,0,0,0,0;1,1,1,1,1,1;11.825,5,12,17,0,106;11.3966666666667,4.75,11,17,0,36;56.1,49,56,63,41,83;0.00333333333333333,0,0,0,0,1;120.971666666667,98,115,137,68,254;0,0,0,0,0,0;885344.071666667,879645,882018.5,883886,877653,905946;0,0,0,0,0,0;0,0,0,0,0,0;11.27,9,12,14,0,20
SensorMeasurementSize154NGroup12NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;12;2;50000;0;129;0.0115384615384615,0,0,0,0,1;1,1,1,1,1,1;20.4538461538462,18,22,24,0,44;20.2538461538462,18,21.5,24,0,44;65.3192307692308,61,67,71,43,87;0.0153846153846154,0,0,0,0,1;644.473076923077,568,599,642,497,1376;0,0,0,0,0,0;948307.903846154,944472,948154,952235,942887,953374;0,0,0,0,0,0;0,0,0,0,0,0;17.9769230769231,18,18,18,17,19
SensorMeasurementSize54NGroup2NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;2;2;50000;0;129;0.00384615384615385,0,0,0,0,1;1,1,1,1,1,1;8.84615384615385,2,7,14,0,26;8.8,2,7,14,0,25;53.2307692307692,45.75,51.5,60,42,77;0.00769230769230769,0,0,0,0,1;99.1153846153846,72,93.5,117.25,49,177;0,0,0,0,0,0;847910.330769231,838506,847803,857158.5,836469,858763;0,0,0,0,0,0;0,0,0,0,0,0;12.4692307692308,8.75,13,18,0,18
SensorMeasurementSize154NGroup16NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;16;2;50000;0;129;0.0307692307692308,0,0,0,0,1;1,1,1,1,1,1;23.2307692307692,20,23,27,1,47;22.8692307692308,20,23,26,1,47;67.6961538461538,63,68,72,44,95;0.0307692307692308,0,0,0,0,1;943.011538461538,794,893,1032.25,607,1952;0,0,0,0,0,0;958847.719230769,955907,958731,961928,954263,963040;0,0,0,0,0,0;0,0,0,0,0,0;17.9884615384615,18,18,18,17,20
SensorMeasurementSize154NGroup2NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;2;2;50000;0;129;0.00384615384615385,0,0,0,0,1;1,1,1,1,1,1;8.85384615384615,2,7,14,0,26;8.82307692307692,2,7,14,0,26;53.2653846153846,46,52,60,42,80;0.00769230769230769,0,0,0,0,1;101.146153846154,74,96,118.25,51,182;0,0,0,0,0,0;847962.019230769,838565,847857.5,857207.5,836528,858812;0,0,0,0,0,0;0,0,0,0,0,0;12.4692307692308,9,13,18,0,18
SensorMeasurementSize54NGroup4NRawSlotNum5ContentionPerRAWSlot119TrafficInterval50000;54;600;4;5;50000;0;119;0.005,0,0,0,0,1;1,1,1,1,1,1;16.175,8,19,22,0,71;15.9816666666667,8,19,22,0,48;61.7583333333333,54,63,69,42,94;0.005,0,0,0,0,1;208.536666666667,181,201,217,147,626;0,0,0,0,0,0;906604.178333333,900284,902734,904997.75,898401,928137;0,0,0,0,0,0;0,0,0,0,0,0;18.085,18,18,18,17,20
SensorMeasurementSize154NGroup2NRawSlotNum5ContentionPerRAWSlot119TrafficInterval50000;154;600;2;5;50000;0;119;0,0,0,0,0,0;1,1,1,1,1,1;12.155,5,12,17,0,108;11.7433333333333,4,12,17,0,49;56.485,49,56,63,41,93;0.00333333333333333,0,0,0,0,1;128.563333333333,103.75,120,147,76,374;0,0,0,0,0,0;884273.44,878474.75,880862,882688.25,876414,905168;0,0,0,0,0,0;0,0,0,0,0,0;10.8666666666667,9,11,13,1,18
SensorMeasurementSize154NGroup1NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;154;260;1;2;50000;0;129;0,0,0,0,0,0;1,1,1,1,1,1;6.23846153846154,2,3,10.25,0,27;6.20384615384615,2,3,10.25,0,24;49.7307692307692,45,46,54.25,41,67;0.00769230769230769,0,0,0,0,1;65.1730769230769,47,57,93,18,118;0,0,0,0,0,0;771528.742307692,766096,771486,776799.5,764305,778358;0,0,0,0,0,0;0,0,0,0,0,0;12.5576923076923,8,14,18,0,18
SensorMeasurementSize154NGroup4NRawSlotNum5ContentionPerRAWSlot124TrafficInterval50000;154;625;4;5;50000;0;124;0.0016,0,0,0,0,1;1,1,1,1,1,1;19.0912,12,20,24,0,108;18.784,12,20,24,0,55;65.344,57,65,73,42,112;0.0032,0,0,0,0,1;258.0352,195,217,270,152,845;0,0,0,0,0,0;906254.5552,900180,902597,904718,898389,927957;0,0,0,0,0,0;0,0,0,0,0,0;18.1472,18,18,18,17,20
SensorMeasurementSize54NGroup4NRawSlotNum1ContentionPerRAWSlot134TrafficInterval50000;54;135;4;1;50000;0;134;0.00740740740740741,0,0,0,0,1;1,1,1,1,1,1;8.71111111111111,2,8,14.5,0,23;8.62222222222222,2,8,14.5,0,23;51.5925925925926,45,51,58,42,66;0.00740740740740741,0,0,0,0,1;157.340740740741,123.5,147,189,92,248;0,0,0,0,0,0;836755.844444444,836210,836814,837315,834554,838310;0,0,0,0,0,0;0,0,0,0,0,0;17.9259259259259,18,18,18,17,18
SensorMeasurementSize54NGroup2NRawSlotNum10ContentionPerRAWSlot139TrafficInterval40000;54;1400;2;10;40000;0;139;0.00714285714285714,0,0,0,0,1;1,1,1,1,1,1;42.3107142857143,14,29,56,0,260;42.0071428571429,14,28,55,0,259;99.9692857142857,70,85,114,51,328;0.0107142857142857,0,0,0,0,1;313.823571428571,116,191,374,86,2093;0,0,0,0,0,0;855422.809285714,846372,851975.5,855519,841983,903465;0,0,0,0,0,0;0,0,0,0,0,0;8.01928571428572,4,8,12,0,23
SensorMeasurementSize54NGroup1NRawSlotNum2ContentionPerRAWSlot129TrafficInterval50000;54;260;1;2;50000;0;129;0,0,0,0,0,0;1,1,1,1,1,1;6.21538461538462,2,3,10,0,27;6.18461538461538,2,3,10,0,24;49.7230769230769,44.75,46,54.25,41,67;0.00769230769230769,0,0,0,0,1;63.2923076923077,43.75,56,91.25,16,114;0,0,0,0,0,0;771278.161538462,765830,771230.5,776554.25,764039,778112;0,0,0,0,0,0;0,0,0,0,0,0;12.6153846153846,8,14,18,0,18
SensorMeasurementSize154NGroup4NRawSlotNum5ContentionPerRAWSlot119TrafficInterval50000;154;600;4;5;50000;0;119;0.005,0,0,0,0,1;1,1,1,1,1,1;18.1916666666667,9,19,24,0,74;17.9783333333333,9,19,24,0,64;64.1783333333333,55,64,73,42,112;0.005,0,0,0,0,1;251.236666666667,189,211,253.25,153,963;0,0,0,0,0,0;906268.016666667,899924,902380,904634.25,898042,927897;0,0,0,0,0,0;0,0,0,0,0,0;18.0833333333333,18,18,18,17,20
SensorMeasurementSize154NGroup8NRawSlotNum5ContentionPerRAWSlot134TrafficInterval40000;154;675;8;5;40000;0;134;8.53037037037037,8,9,11,0,13;0.484444444444444,0,0,1,0,1;909.168888888889,963.5,1029,1072,71,1322;897.788148148148,947.5,1019,1065,53,1204;923.554074074074,974.5,1039,1081,102,1218;0.235555555555556,0,0,1,-5,9;169871.002962963,37699,158751,271886,0,660019;0,0,0,0,0,0;946037.634074074,940161,945129,949277,932130,961832;9.44296296296296,7,10,12,0,15;0,0,0,0,0,0;6.73777777777778,3,5,8,0,28
SensorMeasurementSize154NGroup12NRawSlotNum10ContentionPerRAWSlot144TrafficInterval20000;154;1450;12;10;20000;0;144;5.37241379310345,5,6,6,0,12;0.00620689655172414,0,0,0,0,1;675.324827586207,780,790,797,6,1516;669.710344827586,780,790,796,6,819;674.318620689655,784,793,800,11,831;-0.737241379310345,-1,-1,-1,-1,2;163.851724137931,0,0,0,0,170429;0,0,0,0,0,0;959488.452413793,952237.25,958869,966932,943864,981684;0.72,0,0,0,0,7;0,0,0,0,0,0;3.30896551724138,0,1.5,6,0,12
SensorMeasurementSize54NGroup2NRawSlotNum1ContentionPerRAWSlot134TrafficInterval50000;54;135;2;1;50000;0;134;0,0,0,0,0,0;1,1,1,1,1,1;5.37037037037037,1,2,9,0,24;5.28888888888889,1,2,9,0,22;48.2222222222222,44,45,52,42,65;0,0,0,0,0,0;84.837037037037,63.5,95,109,25,128;0,0,0,0,0,0;813803.607407407,813257,813845,814526,811801,815410;0,0,0,0,0,0;0,0,0,0,0,0;14.4518518518519,12,17,18,2,18
SensorMeasurementSize54NGroup2NRawSlotNum5ContentionPerRAWSlot129TrafficInterval50000;54;650;2;5;50000;0;129;0,0,0,0,0,0;1,1,1,1,1,1;12.2815384615385,5,12.5,19,0,39;12.0846153846154,5,12,19,0,29;57.1384615384615,49,58,64,41,81;0.00307692307692308,0,0,0,0,1;122.173846153846,100,117.5,140,72,216;0,0,0,0,0,0;885269.886153846,879755,881915,883762.5,876659,905688;0,0,0,0,0,0;0,0,0,0,0,0;11.3230769230769,8,11,15,0,20
SensorMeasurementSize54NGroup12NRawSlotNum1ContentionPerRAWSlot134TrafficInterval50000;54;135;12;1;50000;0;134;0.00740740740740741,0,0,0,0,1;1,1,1,1,1,1;15.1259259259259,11,17,20,1,25;14.9185185185185,11,16,19.5,1,25;58.0740740740741,54,60,63,43,68;0,0,0,0,0,0;541.355555555556,518,541,563,460,632;0,0,0,0,0,0;919645.392592593,919085.5,919474,920391,917683,920693;0,0,0,0,0,0;0,0,0,0,0,0;17.9481481481481,18,18,18,17,18
